date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:56	37068/37068	---M-Z	200	added ('OK')	text/html	etag:%2290cc-63132774-9e32b4e3a84f1c8e;gz%22	https://themezhub.net/skillup-live/skillup/my-profile.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/my-profile.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:57	189132/189132	---M--	200	added ('OK')	image/jpeg	etag:%222e2cc-63132773-301c939492c7b021;;;%22	https://themezhub.net/skillup-live/skillup/assets/img/banner-2.jpg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/img/banner-2.jpg	(from https://themezhub.net/skillup-live/skillup/login.html)
11:25:57	50548/50548	---M-Z	200	added ('OK')	text/html	etag:%22c574-63132774-7db45c4597d1c76e;gz%22	https://themezhub.net/skillup-live/skillup/manage-course.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/manage-course.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:58	41923/41923	---M-Z	200	added ('OK')	text/html	etag:%22a3c3-63132774-bc6deb69ae2faab5;gz%22	https://themezhub.net/skillup-live/skillup/manage-instructor.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/manage-instructor.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:58	41927/41927	---M-Z	200	added ('OK')	text/html	etag:%22a3c7-63132774-3115c3c99082217a;gz%22	https://themezhub.net/skillup-live/skillup/manage-students.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/manage-students.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:58	34044/34044	---M-Z	200	added ('OK')	text/html	etag:%2284fc-63132774-5e891f640edca0dd;gz%22	https://themezhub.net/skillup-live/skillup/messages.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/messages.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:58	45751/45751	---M-Z	200	added ('OK')	text/html	etag:%22b2b7-63132772-1e4c8bedf6694238;gz%22	https://themezhub.net/skillup-live/skillup/add-new-course.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/add-new-course.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:59	41104/41104	---M-Z	200	added ('OK')	text/html	etag:%22a090-63132774-68fc33db06b0b330;gz%22	https://themezhub.net/skillup-live/skillup/course-category.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/course-category.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:59	41198/41198	---M-Z	200	added ('OK')	text/html	etag:%22a0ee-63132774-37ce12db22b0c5d7;gz%22	https://themezhub.net/skillup-live/skillup/coupons.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/coupons.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:59	34249/34249	---M-Z	200	added ('OK')	text/html	etag:%2285c9-63132774-be5dba09bb4d3724;gz%22	https://themezhub.net/skillup-live/skillup/enroll-history.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/enroll-history.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:25:59	35159/35159	---M-Z	200	added ('OK')	text/html	etag:%228957-63132774-d7980ebd80c1508a;gz%22	https://themezhub.net/skillup-live/skillup/enroll-student.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/enroll-student.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:00	37103/37103	---M-Z	200	added ('OK')	text/html	etag:%2290ef-63132772-dadabbdbace2facd;gz%22	https://themezhub.net/skillup-live/skillup/admin-revenue.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/admin-revenue.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:00	37539/37539	---M-Z	200	added ('OK')	text/html	etag:%2292a3-63132774-a155ff262c54aeeb;gz%22	https://themezhub.net/skillup-live/skillup/instructor-revenue.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/instructor-revenue.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:00	41412/41412	---M-Z	200	added ('OK')	text/html	etag:%22a1c4-63132774-6287ff8058c4652a;gz%22	https://themezhub.net/skillup-live/skillup/manage-admins.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/manage-admins.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:00	40213/40213	---M-Z	200	added ('OK')	text/html	etag:%229d15-63132772-65eef48b25f270d3;gz%22	https://themezhub.net/skillup-live/skillup/add-admin.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/add-admin.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:01	41838/41838	---M-Z	200	added ('OK')	text/html	etag:%22a36e-63132772-8cee4425b7d43a8f;gz%22	https://themezhub.net/skillup-live/skillup/add-instructor.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/add-instructor.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:01	41558/41558	---M-Z	200	added ('OK')	text/html	etag:%22a256-63132774-c4e9c644b356365a;gz%22	https://themezhub.net/skillup-live/skillup/instructor-payout.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/instructor-payout.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:01	41842/41842	---M-Z	200	added ('OK')	text/html	etag:%22a372-63132772-c86222767d2e97b8;gz%22	https://themezhub.net/skillup-live/skillup/add-students.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/add-students.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:01	38262/38262	---M-Z	200	added ('OK')	text/html	etag:%229576-63132772-19615e45c7dde6a3;gz%22	https://themezhub.net/skillup-live/skillup/addon-manager.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/addon-manager.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:02	35065/35065	---M-Z	200	added ('OK')	text/html	etag:%2288f9-63132774-c31f71e3c5ddcfce;gz%22	https://themezhub.net/skillup-live/skillup/themes.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/themes.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:02	38034/38034	---M-Z	200	added ('OK')	text/html	etag:%229492-63132774-24c9281047d2f2;gz%22	https://themezhub.net/skillup-live/skillup/website-settings.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/website-settings.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:02	38034/38034	---M-Z	200	added ('OK')	text/html	etag:%229492-63132774-53be749b4a946c4e;gz%22	https://themezhub.net/skillup-live/skillup/system-settings.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/system-settings.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:03	38945/38945	---M-Z	200	added ('OK')	text/html	etag:%229821-63132774-aba23e4ec12ed804;gz%22	https://themezhub.net/skillup-live/skillup/payment_settings.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/payment_settings.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:03	36518/36518	---M-Z	200	added ('OK')	text/html	etag:%228ea6-63132774-316e409be00b339c;gz%22	https://themezhub.net/skillup-live/skillup/social-login.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/social-login.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:03	35103/35103	---M-Z	200	added ('OK')	text/html	etag:%22891f-63132774-bf404030d34d405e;gz%22	https://themezhub.net/skillup-live/skillup/smtp-setting.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/smtp-setting.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:03	35074/35074	---M-Z	200	added ('OK')	text/html	etag:%228902-63132774-cff4bb5890e86664;gz%22	https://themezhub.net/skillup-live/skillup/dash-about.html	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/dash-about.html	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:04	35921/35921	---M--	200	added ('OK')	image/png	etag:%228c51-63132773-7bfbf5c4264cf57a;;;%22	https://themezhub.net/skillup-live/skillup/assets/img/c-7.png	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/img/c-7.png	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:04	14382/14382	---M--	200	added ('OK')	image/png	etag:%22382e-63132773-36c5ed8a5ddcfad3;;;%22	https://themezhub.net/skillup-live/skillup/assets/img/c-6.png	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/img/c-6.png	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:04	93251/93251	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216c43-63132774-1ec1db8cd192f8a6;gz%22	https://themezhub.net/skillup-live/skillup/assets/js/raphael.min.js	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/js/raphael.min.js	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:04	35652/35652	---M-Z	200	added ('OK')	application/x-javascript	etag:%228b44-63132774-d380d7f1d197ae48;gz%22	https://themezhub.net/skillup-live/skillup/assets/js/morris.min.js	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/js/morris.min.js	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:05	1052/1052	---M-Z	200	added ('OK')	application/x-javascript	etag:%2241c-63132774-7897d55e02591fae;gz%22	https://themezhub.net/skillup-live/skillup/assets/js/morris.js	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/js/morris.js	(from https://themezhub.net/skillup-live/skillup/dashboard.html)
11:26:06	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-63132772-70e738baa2334f11;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/slick.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/slick.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/slick-theme.css)
11:26:06	45030/45030	---M--	200	added ('OK')	image/gif	etag:%22afe6-63132772-d7373bc6fa3f70eb;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/plugins/ajax-loader.gif	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/plugins/ajax-loader.gif	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/slick-theme.css)
11:26:07	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-63132772-70e738baa2334f11;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/slick.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/slickd41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/slick-theme.css)
11:26:07	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-63132772-3f45a00d37a78750;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/slick.woff	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/slick.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/slick-theme.css)
11:26:07	1892/1892	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22764-63132772-9f0e465923d36cae;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/slick.ttf	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/slick.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/slick-theme.css)
11:26:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/plugins/fonts/slick.svg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/plugins/fonts/slick.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/slick-theme.css)
11:26:08	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-63132772-92d2800e546e421b;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/themify.eot?-fvbane	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/themify9f24.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/themify.css)
11:26:08	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-63132772-3f6ad540c3561da4;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/themify.woff?-fvbane	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/themify9f24.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/themify.css)
11:26:08	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-63132772-92d2800e546e421b;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/themify.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/themifyd41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/themify.css)
11:26:09	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-63132772-1aba4c0eccff44d0;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/themify.ttf?-fvbane	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/themify9f24.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/themify.css)
11:26:10	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-63132772-9e35b3e88b24cda9;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont3e6e.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:10	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-63132772-86607b457b9c7844;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/themify.svg?-fvbane	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/themify9f24.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/themify.css)
11:26:10	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-63132772-9e35b3e88b24cda9;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:10	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-63132772-43ad4b79f688afbf;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont3e6e.woff2	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:10	65452/65452	---M--	200	added ('OK')	application/font-woff	etag:%22ffac-63132772-9139d0c1b4d87903;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont3e6e.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:11	112160/112160	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221b620-63132772-f8a02a17aa238648;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont3e6e.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:11	287007/287007	---M-Z	200	added ('OK')	image/svg+xml	etag:%224611f-63132772-90a9a4cf2aea7d32;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fontawesome-webfont3e6e.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:11	129352/129352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-63132772-9fd240e1a176b0a2;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:11	129352/129352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-63132772-9fd240e1a176b0a2;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400d41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:12	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-63132772-ac6b300265286878;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.woff2	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.woff2	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:12	87352/87352	---M--	200	added ('OK')	application/font-woff	etag:%2215538-63132772-b2a88dfea77fac7;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.woff	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:12	129048/129048	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221f818-63132772-671bdfc2f6724f13;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.ttf	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:13	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-63132772-ade74338867c5c1b;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:13	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-63132772-ade74338867c5c1b;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400d41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:13	689922/689922	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a8702-63132772-2740e3fc3b51454c;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.svg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-brands-400.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:13	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-63132772-cfb86171dde2d775;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.woff2	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.woff2	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:13	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-63132772-a584fead3e51e1ee;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.woff	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:14	34092/34092	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22852c-63132772-50a53d06d3fee6ea;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.ttf	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:14	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223443-63132772-ff7c6ded2787743a;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.svg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-regular-400.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:14	192116/192116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-63132772-8d1e992c4d6ca2f3;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:15	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%22126b0-63132772-ef5989ed6a2828af;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.woff2	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.woff2	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:15	192116/192116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-63132772-8d1e992c4d6ca2f3;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900d41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:15	98020/98020	---M--	200	added ('OK')	application/font-woff	etag:%2217ee4-63132772-3f69aa6c9ffe27be;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.woff	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:15	191832/191832	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222ed58-63132772-3e30a0726e8faf16;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.ttf	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:16	9396/9396	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2224b4-63132772-8c5c06e7fcb643bb;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:16	839388/839388	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ccedc-63132772-116c56d6465d51c1;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.svg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/fa-solid-900.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/font-awesome.css)
11:26:16	9396/9396	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2224b4-63132772-8c5c06e7fcb643bb;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticond41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:16	5000/5000	---M--	200	added ('OK')	application/font-woff	etag:%221388-63132772-fab27800ca50e188;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.woff	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:16	9220/9220	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222404-63132772-49dd50862ed32b2d;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.ttf	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:17	71171/71171	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211603-63132772-d91a122bcf5d19f2;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.svg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/Flaticon.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:17	22588/22588	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22583c-63132772-40ff6fb5cec9463f;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/houses.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/houses.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:17	22588/22588	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22583c-63132772-40ff6fb5cec9463f;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/houses.eot?	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/housesd41d.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:17	12096/12096	---M--	200	added ('OK')	application/font-woff	etag:%222f40-63132772-7e697148b44c3c40;;;%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/houses.woff	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/houses.woff	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:18	22412/22412	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22578c-63132772-53786a5f64f48cd9;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/houses.ttf	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/houses.ttf	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:18	131977/131977	---M-Z	200	added ('OK')	image/svg+xml	etag:%2220389-63132772-799f67971009d7e6;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/fonts/houses.svg	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/fonts/houses.svg	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/flaticon.css)
11:26:18	12072/12072	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-63132772-2736e2fc63691e3b;gz%22	https://themezhub.net/skillup-live/skillup/assets/css/plugins/font/summernote.eot	D:/Coding/Template/skillup/themezhub.net/skillup-live/skillup/assets/css/plugins/font/summernote.eot	(from https://themezhub.net/skillup-live/skillup/assets/css/plugins/summernote.min.css)
